Photo ID,Object Group,Target Dimension,Target Name,Target Shape,truth_length_cm,truth_width_cm,Reference Name,Reference Length (cm),Reference Width (cm),Camera Condition,Tilted (Y/N),In-plane Rotation (Y/N),Reference Placement,Reference Distance (cm),Image Filename,Notes,baseline_length_cm,baseline_width_cm,baseline_file,reference_length_cm,reference_width_cm,dimension_knownness,shape,camera_pose,reference_placement,object_group,shape_x_camera,knownness_x_camera,shape_x_reference,baseline_length_error_cm,baseline_width_error_cm,baseline_length_abs_error_cm,baseline_width_abs_error_cm,baseline_length_pe_pct,baseline_width_pe_pct,baseline_length_ape_pct,baseline_width_ape_pct,baseline_mean_signed_error_cm,baseline_mean_pe_pct,baseline_mean_abs_error_cm,baseline_mean_ape_pct,baseline_max_ape_pct,reference_length_error_cm,reference_width_error_cm,reference_length_abs_error_cm,reference_width_abs_error_cm,reference_length_pe_pct,reference_width_pe_pct,reference_length_ape_pct,reference_width_ape_pct,reference_mean_signed_error_cm,reference_mean_pe_pct,reference_mean_abs_error_cm,reference_mean_ape_pct,reference_max_ape_pct,delta_mean_abs_error_cm,delta_mean_ape_pct,reference_better_abs_error,reference_better_ape
07_BOOK_ROT45_NEAR,Regular-Unknown,Unknown,Book,Regular,28.6,21.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,07_BOOK_ROT45_NEAR.jpg,,28.0,21.0,results/vlm_baseline/07_BOOK_ROT45_NEAR_vlm_baseline.json,21.5471,17.6481,unknown,regular,rotated,near,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref near,-0.6000000000000014,0.0,0.6000000000000014,0.0,-2.097902097902103,0.0,2.097902097902103,0.0,-0.3000000000000007,-1.0489510489510514,0.3000000000000007,1.0489510489510514,2.097902097902103,-7.052900000000001,-3.3519000000000005,7.052900000000001,3.3519000000000005,-24.660489510489512,-15.961428571428574,24.660489510489512,15.961428571428574,-5.202400000000001,-20.31095904095904,5.202400000000001,20.31095904095904,24.660489510489512,4.9024,19.26200799200799,False,False
07_BOOK_ROT45_FAR,Regular-Unknown,Unknown,Book,Regular,28.6,21.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Far,20,07_BOOK_ROT45_FAR.jpg,,24.0,18.0,results/vlm_baseline/07_BOOK_ROT45_FAR_vlm_baseline.json,27.4841,21.2383,unknown,regular,rotated,far,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref far,-4.600000000000001,-3.0,4.600000000000001,3.0,-16.083916083916087,-14.285714285714286,16.083916083916087,14.285714285714286,-3.8000000000000007,-15.184815184815186,3.8000000000000007,15.184815184815186,16.083916083916087,-1.1159,0.23829999999999885,1.1159,0.23829999999999885,-3.901748251748251,1.1347619047618993,3.901748251748251,1.1347619047618993,-0.4388000000000005,-1.383493173493176,0.6770999999999994,2.518255078255075,3.901748251748251,-3.1229000000000013,-12.66656010656011,True,True
07_BOOK_TILT45_NEAR,Regular-Unknown,Unknown,Book,Regular,28.6,21.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Near,10,07_BOOK_TILT45_NEAR.jpg,,28.0,21.0,results/vlm_baseline/07_BOOK_TILT45_NEAR_vlm_baseline.json,23.142,12.6197,unknown,regular,tilted,near,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref near,-0.6000000000000014,0.0,0.6000000000000014,0.0,-2.097902097902103,0.0,2.097902097902103,0.0,-0.3000000000000007,-1.0489510489510514,0.3000000000000007,1.0489510489510514,2.097902097902103,-5.458000000000002,-8.3803,5.458000000000002,8.3803,-19.08391608391609,-39.906190476190474,19.08391608391609,39.906190476190474,-6.919150000000001,-29.495053280053284,6.919150000000001,29.495053280053284,39.906190476190474,6.61915,28.446102231102234,False,False
07_BOOK_TILT45_FAR,Regular-Unknown,Unknown,Book,Regular,28.6,21.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Far,20,07_BOOK_TILT45_FAR.jpg,,27.0,21.0,results/vlm_baseline/07_BOOK_TILT45_FAR_vlm_baseline.json,20.6084,10.7306,unknown,regular,tilted,far,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref far,-1.6000000000000014,0.0,1.6000000000000014,0.0,-5.5944055944055995,0.0,5.5944055944055995,0.0,-0.8000000000000007,-2.7972027972027997,0.8000000000000007,2.7972027972027997,5.5944055944055995,-7.991600000000002,-10.2694,7.991600000000002,10.2694,-27.94265734265735,-48.90190476190475,27.94265734265735,48.90190476190475,-9.130500000000001,-38.42228105228105,9.130500000000001,38.42228105228105,48.90190476190475,8.3305,35.62507825507825,False,False
08_BLUETOOTHA_TD_NEAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Near,10,08_BLUETOOTHA_TD_NEAR.jpg,,16.0,5.5,results/vlm_baseline/08_BLUETOOTHA_TD_NEAR_vlm_baseline.json,18.2569,8.3804,unknown,regular,topdown,near,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref near,0.5,-1.5,0.5,1.5,3.225806451612903,-21.428571428571427,3.225806451612903,21.428571428571427,-0.5,-9.101382488479262,1.0,12.327188940092165,21.428571428571427,2.7569000000000017,1.3803999999999998,2.7569000000000017,1.3803999999999998,17.786451612903235,19.72,17.786451612903235,19.72,2.0686500000000008,18.753225806451617,2.0686500000000008,18.753225806451617,19.72,1.0686500000000008,6.426036866359452,False,False
08_BLUETOOTHA_TD_FAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Far,20,08_BLUETOOTHA_TD_FAR.jpg,,19.0,7.5,results/vlm_baseline/08_BLUETOOTHA_TD_FAR_vlm_baseline.json,19.1777,8.4063,unknown,regular,topdown,far,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref far,3.5,0.5,3.5,0.5,22.580645161290324,7.142857142857143,22.580645161290324,7.142857142857143,2.0,14.861751152073733,2.0,14.861751152073733,22.580645161290324,3.6777000000000015,1.4062999999999999,3.6777000000000015,1.4062999999999999,23.72709677419356,20.09,23.72709677419356,20.09,2.5420000000000007,21.90854838709678,2.5420000000000007,21.90854838709678,23.72709677419356,0.5420000000000007,7.046797235023046,False,False
08_BLUETOOTHA_ROT45_NEAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,08_BLUETOOTHA_ROT45_NEAR.jpg,,18.0,9.0,results/vlm_baseline/08_BLUETOOTHA_ROT45_NEAR_vlm_baseline.json,18.0368,8.3331,unknown,regular,rotated,near,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref near,2.5,2.0,2.5,2.0,16.129032258064516,28.571428571428573,16.129032258064516,28.571428571428573,2.25,22.350230414746544,2.25,22.350230414746544,28.571428571428573,2.5367999999999995,1.3331,2.5367999999999995,1.3331,16.366451612903223,19.044285714285714,16.366451612903223,19.044285714285714,1.9349499999999997,17.70536866359447,1.9349499999999997,17.70536866359447,19.044285714285714,-0.3150500000000003,-4.6448617511520744,True,True
08_BLUETOOTHA_ROT45_FAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Far,20,08_BLUETOOTHA_ROT45_FAR.jpg,,17.0,8.0,results/vlm_baseline/08_BLUETOOTHA_ROT45_FAR_vlm_baseline.json,19.7298,8.6994,unknown,regular,rotated,far,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref far,1.5,1.0,1.5,1.0,9.67741935483871,14.285714285714286,9.67741935483871,14.285714285714286,1.25,11.981566820276498,1.25,11.981566820276498,14.285714285714286,4.229800000000001,1.6994000000000007,4.229800000000001,1.6994000000000007,27.28903225806452,24.277142857142866,27.28903225806452,24.277142857142866,2.964600000000001,25.783087557603693,2.964600000000001,25.783087557603693,27.28903225806452,1.7146000000000008,13.801520737327195,False,False
08_BLUETOOTHA_TILT45_NEAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Near,10,08_BLUETOOTHA_TILT45_NEAR.jpg,,20.0,8.5,results/vlm_baseline/08_BLUETOOTHA_TILT45_NEAR_vlm_baseline.json,13.2777,6.9685,unknown,regular,tilted,near,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref near,4.5,1.5,4.5,1.5,29.032258064516128,21.428571428571427,29.032258064516128,21.428571428571427,3.0,25.23041474654378,3.0,25.23041474654378,29.032258064516128,-2.2223000000000006,-0.031500000000000306,2.2223000000000006,0.031500000000000306,-14.337419354838714,-0.45000000000000434,14.337419354838714,0.45000000000000434,-1.1269000000000005,-7.393709677419359,1.1269000000000005,7.393709677419359,14.337419354838714,-1.8730999999999995,-17.83670506912442,True,True
08_BLUETOOTHA_TILT45_FAR,Regular-Unknown,Unknown,Bluetooth audio,Regular,15.5,7.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Far,20,08_BLUETOOTHA_TILT45_FAR.jpg,,25.5,10.5,results/vlm_baseline/08_BLUETOOTHA_TILT45_FAR_vlm_baseline.json,11.94,6.1165,unknown,regular,tilted,far,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref far,10.0,3.5,10.0,3.5,64.51612903225806,50.0,64.51612903225806,50.0,6.75,57.25806451612903,6.75,57.25806451612903,64.51612903225806,-3.5600000000000005,-0.8834999999999997,3.5600000000000005,0.8834999999999997,-22.967741935483875,-12.621428571428567,22.967741935483875,12.621428571428567,-2.22175,-17.79458525345622,2.22175,17.79458525345622,22.967741935483875,-4.52825,-39.46347926267281,True,True
09_TOOTHPASTE_TD_NEAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Near,10,09_TOOTHPASTE_TD_NEAR.jpg,,19.0,4.5,results/vlm_baseline/09_TOOTHPASTE_TD_NEAR_vlm_baseline.json,24.1121,5.4077,unknown,regular,topdown,near,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref near,-3.0,-0.5,3.0,0.5,-13.636363636363637,-10.0,13.636363636363637,10.0,-1.75,-11.818181818181818,1.75,11.818181818181818,13.636363636363637,2.1121000000000016,0.4077000000000002,2.1121000000000016,0.4077000000000002,9.600454545454552,8.154000000000003,9.600454545454552,8.154000000000003,1.259900000000001,8.877227272727279,1.259900000000001,8.877227272727279,9.600454545454552,-0.4900999999999991,-2.94095454545454,True,True
09_TOOTHPASTE_TD_FAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Far,20,09_TOOTHPASTE_TD_FAR.jpg,,19.0,4.8,results/vlm_baseline/09_TOOTHPASTE_TD_FAR_vlm_baseline.json,24.71,5.453,unknown,regular,topdown,far,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref far,-3.0,-0.20000000000000018,3.0,0.20000000000000018,-13.636363636363637,-4.0000000000000036,13.636363636363637,4.0000000000000036,-1.6,-8.81818181818182,1.6,8.81818181818182,13.636363636363637,2.710000000000001,0.4530000000000003,2.710000000000001,0.4530000000000003,12.318181818181824,9.060000000000006,12.318181818181824,9.060000000000006,1.5815000000000006,10.689090909090915,1.5815000000000006,10.689090909090915,12.318181818181824,-0.018499999999999517,1.8709090909090946,True,False
09_TOOTHPASTE_ROT45_NEAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,09_TOOTHPASTE_ROT45_NEAR.jpg,,18.0,3.5,results/vlm_baseline/09_TOOTHPASTE_ROT45_NEAR_vlm_baseline.json,24.277,5.4939,unknown,regular,rotated,near,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref near,-4.0,-1.5,4.0,1.5,-18.181818181818183,-30.0,18.181818181818183,30.0,-2.75,-24.090909090909093,2.75,24.090909090909093,30.0,2.277000000000001,0.4939,2.277000000000001,0.4939,10.350000000000005,9.878,10.350000000000005,9.878,1.3854500000000005,10.114000000000003,1.3854500000000005,10.114000000000003,10.350000000000005,-1.3645499999999995,-13.976909090909091,True,True
09_TOOTHPASTE_ROT45_FAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Far,20,09_TOOTHPASTE_ROT45_FAR.jpg,,19.0,4.5,results/vlm_baseline/09_TOOTHPASTE_ROT45_FAR_vlm_baseline.json,24.4532,5.4101,unknown,regular,rotated,far,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref far,-3.0,-0.5,3.0,0.5,-13.636363636363637,-10.0,13.636363636363637,10.0,-1.75,-11.818181818181818,1.75,11.818181818181818,13.636363636363637,2.453199999999999,0.4100999999999999,2.453199999999999,0.4100999999999999,11.150909090909085,8.201999999999998,11.150909090909085,8.201999999999998,1.4316499999999994,9.676454545454542,1.4316499999999994,9.676454545454542,11.150909090909085,-0.3183500000000006,-2.1417272727272767,True,True
09_TOOTHPASTE_TILT45_NEAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Near,10,09_TOOTHPASTE_TILT45_NEAR.jpg,,19.0,4.5,results/vlm_baseline/09_TOOTHPASTE_TILT45_NEAR_vlm_baseline.json,14.6483,4.4012,unknown,regular,tilted,near,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref near,-3.0,-0.5,3.0,0.5,-13.636363636363637,-10.0,13.636363636363637,10.0,-1.75,-11.818181818181818,1.75,11.818181818181818,13.636363636363637,-7.351699999999999,-0.5987999999999998,7.351699999999999,0.5987999999999998,-33.41681818181818,-11.975999999999996,33.41681818181818,11.975999999999996,-3.9752499999999995,-22.696409090909086,3.9752499999999995,22.696409090909086,33.41681818181818,2.2252499999999995,10.878227272727267,False,False
09_TOOTHPASTE_TILT45_FAR,Regular-Unknown,Unknown,Toothpaste Box,Regular,22.0,5.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Far,20,09_TOOTHPASTE_TILT45_FAR.jpg,,17.6,5.3,results/vlm_baseline/09_TOOTHPASTE_TILT45_FAR_vlm_baseline.json,13.3611,3.9702,unknown,regular,tilted,far,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref far,-4.399999999999999,0.2999999999999998,4.399999999999999,0.2999999999999998,-19.999999999999996,5.9999999999999964,19.999999999999996,5.9999999999999964,-2.0499999999999994,-7.0,2.349999999999999,12.999999999999996,19.999999999999996,-8.6389,-1.0297999999999998,8.6389,1.0297999999999998,-39.26772727272727,-20.595999999999997,39.26772727272727,20.595999999999997,-4.83435,-29.931863636363634,4.83435,29.931863636363634,39.26772727272727,2.4843500000000005,16.931863636363637,False,False
10_IPAD_TD_NEAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Near,10,10_IPAD_TD_NEAR.jpg,,23.5,16.5,results/vlm_baseline/10_IPAD_TD_NEAR_vlm_baseline.json,26.645,20.4103,unknown,regular,topdown,near,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref near,-1.1999999999999993,-2.5,1.1999999999999993,2.5,-4.858299595141697,-13.157894736842104,4.858299595141697,13.157894736842104,-1.8499999999999996,-9.0080971659919,1.8499999999999996,9.0080971659919,13.157894736842104,1.9450000000000003,1.4102999999999994,1.9450000000000003,1.4102999999999994,7.874493927125507,7.422631578947366,7.874493927125507,7.422631578947366,1.6776499999999999,7.648562753036437,1.6776499999999999,7.648562753036437,7.874493927125507,-0.17234999999999978,-1.3595344129554636,True,True
10_IPAD_TD_FAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Far,20,10_IPAD_TD_FAR.jpg,,21.0,13.5,results/vlm_baseline/10_IPAD_TD_FAR_vlm_baseline.json,26.0227,19.8721,unknown,regular,topdown,far,Regular-Unknown,regular + topdown,unknown + topdown,regular + ref far,-3.6999999999999993,-5.5,3.6999999999999993,5.5,-14.97975708502024,-28.94736842105263,14.97975708502024,28.94736842105263,-4.6,-21.963562753036435,4.6,21.963562753036435,28.94736842105263,1.322700000000001,0.8720999999999997,1.322700000000001,0.8720999999999997,5.355060728744943,4.589999999999998,5.355060728744943,4.589999999999998,1.0974000000000004,4.972530364372471,1.0974000000000004,4.972530364372471,5.355060728744943,-3.5025999999999993,-16.991032388663964,True,True
10_IPAD_ROT45_NEAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,10_IPAD_ROT45_NEAR.jpg,,28.0,22.0,results/vlm_baseline/10_IPAD_ROT45_NEAR_vlm_baseline.json,26.6951,20.5573,unknown,regular,rotated,near,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref near,3.3000000000000007,3.0,3.3000000000000007,3.0,13.360323886639678,15.789473684210526,13.360323886639678,15.789473684210526,3.1500000000000004,14.574898785425102,3.1500000000000004,14.574898785425102,15.789473684210526,1.9951000000000008,1.5573000000000015,1.9951000000000008,1.5573000000000015,8.077327935222675,8.196315789473692,8.077327935222675,8.196315789473692,1.7762000000000011,8.136821862348183,1.7762000000000011,8.136821862348183,8.196315789473692,-1.3737999999999992,-6.438076923076919,True,True
10_IPAD_ROT45_FAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Far,20,10_IPAD_ROT45_FAR.jpg,,38.0,27.0,results/vlm_baseline/10_IPAD_ROT45_FAR_vlm_baseline.json,26.5076,20.4136,unknown,regular,rotated,far,Regular-Unknown,regular + rotated,unknown + rotated,regular + ref far,13.3,8.0,13.3,8.0,53.84615384615385,42.10526315789474,53.84615384615385,42.10526315789474,10.65,47.97570850202429,10.65,47.97570850202429,53.84615384615385,1.8076000000000008,1.4135999999999989,1.8076000000000008,1.4135999999999989,7.318218623481784,7.439999999999995,7.318218623481784,7.439999999999995,1.6105999999999998,7.37910931174089,1.6105999999999998,7.37910931174089,7.439999999999995,-9.0394,-40.5965991902834,True,True
10_IPAD_TILT45_NEAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Near,10,10_IPAD_TILT45_NEAR.jpg,,21.0,16.5,results/vlm_baseline/10_IPAD_TILT45_NEAR_vlm_baseline.json,15.9067,14.9368,unknown,regular,tilted,near,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref near,-3.6999999999999993,-2.5,3.6999999999999993,2.5,-14.97975708502024,-13.157894736842104,14.97975708502024,13.157894736842104,-3.0999999999999996,-14.068825910931173,3.0999999999999996,14.068825910931173,14.97975708502024,-8.793299999999999,-4.0632,8.793299999999999,4.0632,-35.60040485829959,-21.385263157894737,35.60040485829959,21.385263157894737,-6.428249999999999,-28.492834008097162,6.428249999999999,28.492834008097162,35.60040485829959,3.3282499999999997,14.42400809716599,False,False
10_IPAD_TILT45_FAR,Regular-Unknown,Unknown,iPad,Regular,24.7,19.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Far,20,10_IPAD_TILT45_FAR.jpg,,18.0,18.0,results/vlm_baseline/10_IPAD_TILT45_FAR_vlm_baseline.json,13.977,11.2994,unknown,regular,tilted,far,Regular-Unknown,regular + tilted,unknown + tilted,regular + ref far,-6.699999999999999,-1.0,6.699999999999999,1.0,-27.12550607287449,-5.2631578947368425,27.12550607287449,5.2631578947368425,-3.8499999999999996,-16.194331983805668,3.8499999999999996,16.194331983805668,27.12550607287449,-10.722999999999999,-7.7006,10.722999999999999,7.7006,-43.412955465587046,-40.52947368421052,43.412955465587046,40.52947368421052,-9.2118,-41.97121457489878,9.2118,41.97121457489878,43.412955465587046,5.361800000000001,25.776882591093113,False,False
11_AIRPODSCAS_TD_NEAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Near,10,11_AIRPODSCAS_TD_NEAR.jpg,,12.0,8.0,results/vlm_baseline/11_AIRPODSCAS_TD_NEAR_vlm_baseline.json,7.097,5.2405,known,irregular,topdown,near,Irregular-Known,irregular + topdown,known + topdown,irregular + ref near,5.5,3.0,5.5,3.0,84.61538461538461,60.0,84.61538461538461,60.0,4.25,72.3076923076923,4.25,72.3076923076923,84.61538461538461,0.5970000000000004,0.24049999999999994,0.5970000000000004,0.24049999999999994,9.184615384615391,4.809999999999999,9.184615384615391,4.809999999999999,0.4187500000000002,6.997307692307695,0.4187500000000002,6.997307692307695,9.184615384615391,-3.83125,-65.3103846153846,True,True
11_AIRPODSCAS_TD_FAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Far,20,11_AIRPODSCAS_TD_FAR.jpg,,7.5,6.0,results/vlm_baseline/11_AIRPODSCAS_TD_FAR_vlm_baseline.json,7.151,5.1576,known,irregular,topdown,far,Irregular-Known,irregular + topdown,known + topdown,irregular + ref far,1.0,1.0,1.0,1.0,15.384615384615385,20.0,15.384615384615385,20.0,1.0,17.692307692307693,1.0,17.692307692307693,20.0,0.6509999999999998,0.1576000000000004,0.6509999999999998,0.1576000000000004,10.015384615384612,3.152000000000008,10.015384615384612,3.152000000000008,0.4043000000000001,6.58369230769231,0.4043000000000001,6.58369230769231,10.015384615384612,-0.5956999999999999,-11.108615384615383,True,True
11_AIRPODSCAS_ROT45_NEAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,11_AIRPODSCAS_ROT45_NEAR.jpg,,8.0,6.0,results/vlm_baseline/11_AIRPODSCAS_ROT45_NEAR_vlm_baseline.json,7.3051,5.2375,known,irregular,rotated,near,Irregular-Known,irregular + rotated,known + rotated,irregular + ref near,1.5,1.0,1.5,1.0,23.076923076923077,20.0,23.076923076923077,20.0,1.25,21.53846153846154,1.25,21.53846153846154,23.076923076923077,0.8051000000000004,0.23749999999999982,0.8051000000000004,0.23749999999999982,12.386153846153851,4.7499999999999964,12.386153846153851,4.7499999999999964,0.5213000000000001,8.568076923076923,0.5213000000000001,8.568076923076923,12.386153846153851,-0.7286999999999999,-12.970384615384617,True,True
11_AIRPODSCAS_ROT45_FAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Far,20,11_AIRPODSCAS_ROT45_FAR.jpg,,5.5,4.5,results/vlm_baseline/11_AIRPODSCAS_ROT45_FAR_vlm_baseline.json,7.8021,5.2757,known,irregular,rotated,far,Irregular-Known,irregular + rotated,known + rotated,irregular + ref far,-1.0,-0.5,1.0,0.5,-15.384615384615385,-10.0,15.384615384615385,10.0,-0.75,-12.692307692307693,0.75,12.692307692307693,15.384615384615385,1.3021000000000003,0.2756999999999996,1.3021000000000003,0.2756999999999996,20.032307692307697,5.513999999999992,20.032307692307697,5.513999999999992,0.7888999999999999,12.773153846153845,0.7888999999999999,12.773153846153845,20.032307692307697,0.038899999999999935,0.08084615384615113,False,False
11_AIRPODSCAS_TILT45_NEAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Near,10,11_AIRPODSCAS_TILT45_NEAR.jpg,,6.0,4.5,results/vlm_baseline/11_AIRPODSCAS_TILT45_NEAR_vlm_baseline.json,5.7783,4.2924,known,irregular,tilted,near,Irregular-Known,irregular + tilted,known + tilted,irregular + ref near,-0.5,-0.5,0.5,0.5,-7.6923076923076925,-10.0,7.6923076923076925,10.0,-0.5,-8.846153846153847,0.5,8.846153846153847,10.0,-0.7217000000000002,-0.7076000000000002,0.7217000000000002,0.7076000000000002,-11.103076923076925,-14.152000000000005,11.103076923076925,14.152000000000005,-0.7146500000000002,-12.627538461538464,0.7146500000000002,12.627538461538464,14.152000000000005,0.21465000000000023,3.781384615384617,False,False
11_AIRPODSCAS_TILT45_FAR,Irregular-Known,Known,AirPods case,Irregular,6.5,5.0,5 cm x 5 cm square marker,5,5,45° tilted camera,Y,N,Far,20,11_AIRPODSCAS_TILT45_FAR.jpg,,7.0,6.0,results/vlm_baseline/11_AIRPODSCAS_TILT45_FAR_vlm_baseline.json,3.9401,3.6089,known,irregular,tilted,far,Irregular-Known,irregular + tilted,known + tilted,irregular + ref far,0.5,1.0,0.5,1.0,7.6923076923076925,20.0,7.6923076923076925,20.0,0.75,13.846153846153847,0.75,13.846153846153847,20.0,-2.5599,-1.3910999999999998,2.5599,1.3910999999999998,-39.38307692307692,-27.821999999999996,39.38307692307692,27.821999999999996,-1.9754999999999998,-33.60253846153846,1.9754999999999998,33.60253846153846,39.38307692307692,1.2254999999999998,19.75638461538461,False,False
12_SOFTSOAPLI_TD_NEAR,Irregular-Known,Known,Softsoap Liquid Hand Soap,Irregular,17.0,9.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Near,10,12_SOFTSOAPLI_TD_NEAR.jpg,,14.0,8.5,results/vlm_baseline/12_SOFTSOAPLI_TD_NEAR_vlm_baseline.json,18.0734,9.0635,known,irregular,topdown,near,Irregular-Known,irregular + topdown,known + topdown,irregular + ref near,-3.0,-0.5,3.0,0.5,-17.647058823529413,-5.555555555555555,17.647058823529413,5.555555555555555,-1.75,-11.601307189542485,1.75,11.601307189542485,17.647058823529413,1.0733999999999995,0.06349999999999945,1.0733999999999995,0.06349999999999945,6.31411764705882,0.7055555555555494,6.31411764705882,0.7055555555555494,0.5684499999999995,3.509836601307185,0.5684499999999995,3.509836601307185,6.31411764705882,-1.1815500000000005,-8.0914705882353,True,True
12_SOFTSOAPLI_TD_FAR,Irregular-Known,Known,Softsoap Liquid Hand Soap,Irregular,17.0,9.0,5 cm x 5 cm square marker,5,5,Top-down,N,N,Far,20,12_SOFTSOAPLI_TD_FAR.jpg,,7.5,7.5,results/vlm_baseline/12_SOFTSOAPLI_TD_FAR_vlm_baseline.json,12.4477,9.0887,known,irregular,topdown,far,Irregular-Known,irregular + topdown,known + topdown,irregular + ref far,-9.5,-1.5,9.5,1.5,-55.88235294117647,-16.666666666666668,55.88235294117647,16.666666666666668,-5.5,-36.27450980392157,5.5,36.27450980392157,55.88235294117647,-4.552300000000001,0.08869999999999933,4.552300000000001,0.08869999999999933,-26.77823529411765,0.9855555555555482,26.77823529411765,0.9855555555555482,-2.2318000000000007,-12.89633986928105,2.3205,13.8818954248366,26.77823529411765,-3.1795,-22.392614379084968,True,True
12_SOFTSOAPLI_ROT45_NEAR,Irregular-Known,Known,Softsoap Liquid Hand Soap,Irregular,17.0,9.0,5 cm x 5 cm square marker,5,5,Top-down + 45° in-plane rotation,N,Y,Near,10,12_SOFTSOAPLI_ROT45_NEAR.jpg,,13.0,8.5,results/vlm_baseline/12_SOFTSOAPLI_ROT45_NEAR_vlm_baseline.json,18.3966,9.2193,known,irregular,rotated,near,Irregular-Known,irregular + rotated,known + rotated,irregular + ref near,-4.0,-0.5,4.0,0.5,-23.529411764705884,-5.555555555555555,23.529411764705884,5.555555555555555,-2.25,-14.54248366013072,2.25,14.54248366013072,23.529411764705884,1.3965999999999994,0.2193000000000005,1.3965999999999994,0.2193000000000005,8.215294117647055,2.4366666666666723,8.215294117647055,2.4366666666666723,0.80795,5.325980392156864,0.80795,5.325980392156864,8.215294117647055,-1.44205,-9.216503267973856,True,True
